,name,entropy,gridsize,cliplimit,nsmall
3070,Im028.jpg,2.6184124643,4,4,1
3071,Im029.jpg,2.7025293639,4,4,1
3072,Im030.jpg,2.2155423648,4,4,1
3073,Im031.jpg,2.4074596554,4,4,1
3074,Im032.jpg,2.3880346317,4,4,1
3075,Im033.jpg,2.3745323756,4,4,1
3076,Im034.jpg,2.4989829599,4,4,1
3077,Im035.jpg,2.4066770332,4,4,1
3078,Im036.jpg,2.7119723415,4,4,1
3079,Im037.jpg,2.7755374456,4,4,1
3080,Im038.jpg,2.3759990713,4,4,1
3081,Im039.jpg,2.0414570831,4,4,1
3082,Im040.jpg,2.3345162946,4,4,1
3083,Im041.jpg,2.5178863444,4,4,1
3084,Im042.jpg,2.3370350224,4,4,1
3085,Im043.jpg,2.4246844607,4,4,1
3086,Im044.jpg,2.5939655573,4,4,1
3087,Im045.jpg,2.2544496085,4,4,1
3088,Im046.jpg,2.5633945733,4,4,1
3089,Im047.jpg,2.2109856294,4,4,1
3090,Im048.jpg,2.5805654353,4,4,1
3091,Im049.jpg,2.5730221912,4,4,1
3092,Im050.jpg,2.7995350985,4,4,1
3093,Im051.jpg,2.3468936614,4,4,1
3094,Im052.jpg,2.5886763014,4,4,1
3095,Im053.jpg,2.5415620871,4,4,1
3096,Im054.jpg,2.5400515327,4,4,1
3097,Im055.jpg,2.7945469658,4,4,1
3098,Im056.jpg,2.6607824576,4,4,1
3099,Im057.jpg,2.4911815214,4,4,1
3100,Im058.jpg,2.6151789091,4,4,1
3101,Im059.jpg,2.4170957603,4,4,1
3102,Im060.jpg,2.5835371452,4,4,1
3103,Im061.jpg,2.658227305,4,4,1
3104,Im062.jpg,2.5817792097,4,4,1
3105,Im063.jpg,2.4254433327,4,4,1
3106,Im064.jpg,2.3768050992,4,4,1
3107,Im065.jpg,2.5882962471,4,4,1
3108,Im066.jpg,2.3722773814,4,4,1
3109,Im067.jpg,2.5844574366,4,4,1
3110,Im068.jpg,2.4374410746,4,4,1
3111,Im069.jpg,2.4389726564,4,4,1
3112,Im070.jpg,2.7809067046,4,4,1
3113,Im071.jpg,2.7726580434,4,4,1
3114,Im072.jpg,2.5101693932,4,4,1
3115,Im073.jpg,2.5249552122,4,4,1
3116,Im074.jpg,2.5094026561,4,4,1
3117,Im075.jpg,2.1680312298,4,4,1
3118,Im076.jpg,2.2111084048,4,4,1
3119,Im077.jpg,2.6213248502,4,4,1
3120,Im078.jpg,2.3509469983,4,4,1
3121,Im079.jpg,2.3599352294,4,4,1
3122,Im080.jpg,2.8984949391,4,4,1
3123,Im081.jpg,2.9290695348,4,4,1
3124,Im082.jpg,2.8766027948,4,4,1
3125,Im083.jpg,2.5039348981,4,4,1
3126,Im084.jpg,2.3442119309,4,4,1
3127,Im085.jpg,2.2571920448,4,4,1
3128,Im086.jpg,2.7442285474,4,4,1
3129,Im087.jpg,2.8060833831,4,4,1
3130,Im088.jpg,2.5125314084,4,4,1
3131,Im089.jpg,2.4685765354,4,4,1
3132,Im090.jpg,2.5586334322,4,4,1
3133,Im091.jpg,2.5517859854,4,4,1
3134,Im092.jpg,2.7027736834,4,4,1
3135,Im093.jpg,2.7761881282,4,4,1
3136,Im094.jpg,2.3355761995,4,4,1
3137,Im095.jpg,2.4505307785,4,4,1
3138,Im096.jpg,2.6784884748,4,4,1
3139,Im097.jpg,2.4644591514,4,4,1
3140,Im098.jpg,2.6022639758,4,4,1
3141,Im099.jpg,2.639450557,4,4,1
3142,Im100.jpg,2.2670145166,4,4,1
3143,Im101.jpg,2.5185549694,4,4,1
3144,Im102.jpg,2.6245553744,4,4,1
3145,Im103.jpg,2.7082207386,4,4,1
3146,Im104.jpg,2.6918970928,4,4,1
3147,Im105.jpg,2.454321558,4,4,1
3148,Im106.jpg,2.182603991,4,4,1
3149,Im107.jpg,2.6363242898,4,4,1
3150,Im108.jpg,2.6376627496,4,4,1
3151,Im109.jpg,2.6039788404,4,4,1
3152,Im110.jpg,2.5408478292,4,4,1
3153,Im111.jpg,2.5424636898,4,4,1
3154,Im112.jpg,2.5343692649,4,4,1
3155,Im113.jpg,2.4207112824,4,4,1
3156,Im114.jpg,2.5873075199,4,4,1
3157,Im115.jpg,2.7938945726,4,4,1
3158,Im116.jpg,2.7285518804,4,4,1
3159,Im117.jpg,2.7353279279,4,4,1
3160,Im118.jpg,2.8361724196,4,4,1
3161,Im119.jpg,2.746176185,4,4,1
3162,Im120.jpg,2.6597128578,4,4,1
3163,Im121.jpg,2.7904672578,4,4,1
3164,Im122.jpg,2.6751675799,4,4,1
3165,Im123.jpg,2.3534140003,4,4,1
3166,Im124.jpg,2.7065924251,4,4,1
3167,Im125.jpg,2.5435705773,4,4,1
3168,Im126.jpg,1.7790518777,4,4,1
3169,Im127.jpg,2.5073324441,4,4,1
3170,Im128.jpg,2.6097133049,4,4,1
3171,Im129.jpg,2.9271492749,4,4,1
3172,Im130.jpg,2.6275373794,4,4,1
3173,Im131.jpg,2.762228005,4,4,1
3174,Im132.jpg,2.7888532554,4,4,1
3175,Im133.jpg,2.6416333534,4,4,1
3176,Im134.jpg,2.5493260029,4,4,1
3177,Im135.jpg,2.6214069549,4,4,1
3178,Im136.jpg,2.8028467909,4,4,1
3179,Im137.jpg,2.7619442679,4,4,1
3180,Im138.jpg,2.84215188,4,4,1
3181,Im139.jpg,2.6618495999,4,4,1
3182,Im140.jpg,2.4010156917,4,4,1
3183,Im141.jpg,2.5478633295,4,4,1
3184,Im142.jpg,2.8529548629,4,4,1
3185,Im143.jpg,2.7706657519,4,4,1
3186,Im144.jpg,2.5237407712,4,4,1
3187,Im145.jpg,2.7621837257,4,4,1
3188,Im146.jpg,2.8716952409,4,4,1
3189,Im147.jpg,2.6183591293,4,4,1
3190,Im148.jpg,2.5050812107,4,4,1
3191,Im149.jpg,2.8639531655,4,4,1
3192,Im150.jpg,2.9539730894,4,4,1
3193,Im151.jpg,2.6443486696,4,4,1
3194,Im152.jpg,2.8332731156,4,4,1
3195,Im153.jpg,2.632114032,4,4,1
3196,Im154.jpg,2.7704710202,4,4,1
3197,Im155.jpg,2.7942379614,4,4,1
3198,Im156.jpg,2.5554346296,4,4,1
3199,Im157.jpg,2.463979679,4,4,1
3200,Im158.jpg,2.700564757,4,4,1
3201,Im159.jpg,2.534429262,4,4,1
3202,Im160.jpg,2.5475957756,4,4,1
3203,Im161.jpg,2.7791575818,4,4,1
3204,Im162.jpg,2.7384817367,4,4,1
3205,Im163.jpg,2.7064153812,4,4,1
3206,Im164.jpg,2.7406108144,4,4,1
3207,Im165.jpg,2.7816513488,4,4,1
3208,Im166.jpg,2.7935339911,4,4,1
3209,Im167.jpg,2.7486761832,4,4,1
3210,Im168.jpg,2.6119058796,4,4,1
3211,Im169.jpg,2.6006826949,4,4,1
3212,Im001.jpg,2.372105499,4,4.5,1
3213,Im002.jpg,2.7594302389,4,4.5,1
3214,Im003.jpg,2.4373052349,4,4.5,1
3215,Im004.jpg,2.6160025356,4,4.5,1
3216,Im005.jpg,2.4557180829,4,4.5,1
3217,Im006.jpg,2.6583785069,4,4.5,1
3218,Im007.jpg,2.4299191339,4,4.5,1
3219,Im008.jpg,2.3309442622,4,4.5,1
3220,Im009.jpg,2.4592884239,4,4.5,1
3221,Im010.jpg,2.4982184322,4,4.5,1
3222,Im011.jpg,2.3531051404,4,4.5,1
3223,Im012.jpg,2.3850538249,4,4.5,1
3224,Im013.jpg,2.4302752302,4,4.5,1
3225,Im014.jpg,2.522858676,4,4.5,1
3226,Im015.jpg,2.6256218006,4,4.5,1
3227,Im016.jpg,2.5197132382,4,4.5,1
3228,Im017.jpg,2.4395925538,4,4.5,1
3229,Im018.jpg,2.7341731818,4,4.5,1
3230,Im019.jpg,2.300302223,4,4.5,1
3231,Im020.jpg,2.2616052094,4,4.5,1
3232,Im021.jpg,2.6006472681,4,4.5,1
3233,Im022.jpg,2.2323126579,4,4.5,1
3234,Im023.jpg,2.4656519997,4,4.5,1
3235,Im024.jpg,2.4483979084,4,4.5,1
3236,Im025.jpg,2.5151937715,4,4.5,1
3237,Im026.jpg,2.4967708699,4,4.5,1
3238,Im027.jpg,2.5226372331,4,4.5,1
3239,Im028.jpg,2.6184124643,4,4.5,1
3240,Im029.jpg,2.7025293639,4,4.5,1
3241,Im030.jpg,2.2155423648,4,4.5,1
3242,Im031.jpg,2.4074596554,4,4.5,1
3243,Im032.jpg,2.3880346317,4,4.5,1
3244,Im033.jpg,2.3745323756,4,4.5,1
3245,Im034.jpg,2.4989829599,4,4.5,1
3246,Im035.jpg,2.4066770332,4,4.5,1
3247,Im036.jpg,2.7119723415,4,4.5,1
3248,Im037.jpg,2.7755374456,4,4.5,1
3249,Im038.jpg,2.3759990713,4,4.5,1
3250,Im039.jpg,2.0414570831,4,4.5,1
3251,Im040.jpg,2.3345162946,4,4.5,1
3252,Im041.jpg,2.5178863444,4,4.5,1
3253,Im042.jpg,2.3370350224,4,4.5,1
3254,Im043.jpg,2.4246844607,4,4.5,1
3255,Im044.jpg,2.5939655573,4,4.5,1
3256,Im045.jpg,2.2544496085,4,4.5,1
3257,Im046.jpg,2.5633945733,4,4.5,1
3258,Im047.jpg,2.2109856294,4,4.5,1
3259,Im048.jpg,2.5805654353,4,4.5,1
3260,Im049.jpg,2.5730221912,4,4.5,1
3261,Im050.jpg,2.7995350985,4,4.5,1
3262,Im051.jpg,2.3468936614,4,4.5,1
3263,Im052.jpg,2.5886763014,4,4.5,1
3264,Im053.jpg,2.5415620871,4,4.5,1
3265,Im054.jpg,2.5400515327,4,4.5,1
3266,Im055.jpg,2.7945469658,4,4.5,1
3267,Im056.jpg,2.6607824576,4,4.5,1
3268,Im057.jpg,2.4911815214,4,4.5,1
3269,Im058.jpg,2.6151789091,4,4.5,1
3270,Im059.jpg,2.4170957603,4,4.5,1
3271,Im060.jpg,2.5835371452,4,4.5,1
3272,Im061.jpg,2.658227305,4,4.5,1
3273,Im062.jpg,2.5817792097,4,4.5,1
3274,Im063.jpg,2.4254433327,4,4.5,1
3275,Im064.jpg,2.3768050992,4,4.5,1
3276,Im065.jpg,2.5882962471,4,4.5,1
3277,Im066.jpg,2.3722773814,4,4.5,1
3278,Im067.jpg,2.5844574366,4,4.5,1
3279,Im068.jpg,2.4374410746,4,4.5,1
3280,Im069.jpg,2.4389726564,4,4.5,1
3281,Im070.jpg,2.7809067046,4,4.5,1
3282,Im071.jpg,2.7726580434,4,4.5,1
3283,Im072.jpg,2.5101693932,4,4.5,1
3284,Im073.jpg,2.5249552122,4,4.5,1
3285,Im074.jpg,2.5094026561,4,4.5,1
3286,Im075.jpg,2.1680312298,4,4.5,1
3287,Im076.jpg,2.2111084048,4,4.5,1
3288,Im077.jpg,2.6213248502,4,4.5,1
3289,Im078.jpg,2.3509469983,4,4.5,1
3290,Im079.jpg,2.3599352294,4,4.5,1
3291,Im080.jpg,2.8984949391,4,4.5,1
3292,Im081.jpg,2.9290695348,4,4.5,1
3293,Im082.jpg,2.8766027948,4,4.5,1
3294,Im083.jpg,2.5039348981,4,4.5,1
3295,Im084.jpg,2.3442119309,4,4.5,1
3296,Im085.jpg,2.2571920448,4,4.5,1
3297,Im086.jpg,2.7442285474,4,4.5,1
3298,Im087.jpg,2.8060833831,4,4.5,1
3299,Im088.jpg,2.5125314084,4,4.5,1
3300,Im089.jpg,2.4685765354,4,4.5,1
3301,Im090.jpg,2.5586334322,4,4.5,1
3302,Im091.jpg,2.5517859854,4,4.5,1
3303,Im092.jpg,2.7027736834,4,4.5,1
3304,Im093.jpg,2.7761881282,4,4.5,1
3305,Im094.jpg,2.3355761995,4,4.5,1
3306,Im095.jpg,2.4505307785,4,4.5,1
3307,Im096.jpg,2.6784884748,4,4.5,1
3308,Im097.jpg,2.4644591514,4,4.5,1
3309,Im098.jpg,2.6022639758,4,4.5,1
3310,Im099.jpg,2.639450557,4,4.5,1
3311,Im100.jpg,2.2670145166,4,4.5,1
3312,Im101.jpg,2.5185549694,4,4.5,1
3313,Im102.jpg,2.6245553744,4,4.5,1
3314,Im103.jpg,2.7082207386,4,4.5,1
3315,Im104.jpg,2.6918970928,4,4.5,1
3316,Im105.jpg,2.454321558,4,4.5,1
3317,Im106.jpg,2.182603991,4,4.5,1
3318,Im107.jpg,2.6363242898,4,4.5,1
3319,Im108.jpg,2.6376627496,4,4.5,1
3320,Im109.jpg,2.6039788404,4,4.5,1
3321,Im110.jpg,2.5408478292,4,4.5,1
3322,Im111.jpg,2.5424636898,4,4.5,1
3323,Im112.jpg,2.5343692649,4,4.5,1
3324,Im113.jpg,2.4207112824,4,4.5,1
3325,Im114.jpg,2.5873075199,4,4.5,1
3326,Im115.jpg,2.7938945726,4,4.5,1
3327,Im116.jpg,2.7285518804,4,4.5,1
3328,Im117.jpg,2.7353279279,4,4.5,1
3329,Im118.jpg,2.8361724196,4,4.5,1
3330,Im119.jpg,2.746176185,4,4.5,1
3331,Im120.jpg,2.6597128578,4,4.5,1
3332,Im121.jpg,2.7904672578,4,4.5,1
3333,Im122.jpg,2.6751675799,4,4.5,1
3334,Im123.jpg,2.3534140003,4,4.5,1
3335,Im124.jpg,2.7065924251,4,4.5,1
3336,Im125.jpg,2.5435705773,4,4.5,1
3337,Im126.jpg,1.7790518777,4,4.5,1
3338,Im127.jpg,2.5073324441,4,4.5,1
3339,Im128.jpg,2.6097133049,4,4.5,1
3340,Im129.jpg,2.9271492749,4,4.5,1
3341,Im130.jpg,2.6275373794,4,4.5,1
3342,Im131.jpg,2.762228005,4,4.5,1
3343,Im132.jpg,2.7888532554,4,4.5,1
3344,Im133.jpg,2.6416333534,4,4.5,1
3345,Im134.jpg,2.5493260029,4,4.5,1
3346,Im135.jpg,2.6214069549,4,4.5,1
3347,Im136.jpg,2.8028467909,4,4.5,1
3348,Im137.jpg,2.7619442679,4,4.5,1
3349,Im138.jpg,2.84215188,4,4.5,1
3350,Im139.jpg,2.6618495999,4,4.5,1
3351,Im140.jpg,2.4010156917,4,4.5,1
3352,Im141.jpg,2.5478633295,4,4.5,1
3353,Im142.jpg,2.8529548629,4,4.5,1
3354,Im143.jpg,2.7706657519,4,4.5,1
3355,Im144.jpg,2.5237407712,4,4.5,1
3356,Im145.jpg,2.7621837257,4,4.5,1
3357,Im146.jpg,2.8716952409,4,4.5,1
3358,Im147.jpg,2.6183591293,4,4.5,1
3359,Im148.jpg,2.5050812107,4,4.5,1
3360,Im149.jpg,2.8639531655,4,4.5,1
3361,Im150.jpg,2.9539730894,4,4.5,1
3362,Im151.jpg,2.6443486696,4,4.5,1
3363,Im152.jpg,2.8332731156,4,4.5,1
3364,Im153.jpg,2.632114032,4,4.5,1
3365,Im154.jpg,2.7704710202,4,4.5,1
3366,Im155.jpg,2.7942379614,4,4.5,1
3367,Im156.jpg,2.5554346296,4,4.5,1
3368,Im157.jpg,2.463979679,4,4.5,1
3369,Im158.jpg,2.700564757,4,4.5,1
3370,Im159.jpg,2.534429262,4,4.5,1
3371,Im160.jpg,2.5475957756,4,4.5,1
3372,Im161.jpg,2.7791575818,4,4.5,1
3373,Im162.jpg,2.7384817367,4,4.5,1
3374,Im163.jpg,2.7064153812,4,4.5,1
3375,Im164.jpg,2.7406108144,4,4.5,1
3376,Im165.jpg,2.7816513488,4,4.5,1
3377,Im166.jpg,2.7935339911,4,4.5,1
3378,Im167.jpg,2.7486761832,4,4.5,1
3379,Im168.jpg,2.6119058796,4,4.5,1
3380,Im169.jpg,2.6006826949,4,4.5,1
3381,Im001.jpg,2.4789972857,4,5,1
3382,Im002.jpg,2.740302303,4,5,1
3383,Im003.jpg,2.4156714874,4,5,1
3384,Im004.jpg,2.6171903301,4,5,1
3385,Im005.jpg,2.5226831043,4,5,1
3386,Im006.jpg,2.7159226466,4,5,1
3387,Im007.jpg,2.4889618193,4,5,1
3388,Im008.jpg,2.4371282324,4,5,1
3389,Im009.jpg,2.4540798073,4,5,1
3390,Im010.jpg,2.7106070648,4,5,1
3391,Im011.jpg,2.4060370794,4,5,1
3392,Im012.jpg,2.3097307253,4,5,1
3393,Im013.jpg,2.4870219293,4,5,1
3394,Im014.jpg,2.6440662929,4,5,1
3395,Im015.jpg,2.6817165977,4,5,1
3396,Im016.jpg,2.5881955465,4,5,1
3397,Im017.jpg,2.5496868929,4,5,1
3398,Im018.jpg,2.7917679156,4,5,1
3399,Im019.jpg,2.4104895076,4,5,1
3400,Im020.jpg,2.4016166206,4,5,1
3401,Im021.jpg,2.5483582828,4,5,1
3402,Im022.jpg,2.4782522108,4,5,1
3403,Im023.jpg,2.6067963599,4,5,1
3404,Im024.jpg,2.4690392756,4,5,1
3405,Im025.jpg,2.5825591002,4,5,1
3406,Im026.jpg,2.534462809,4,5,1
3407,Im027.jpg,2.4941371262,4,5,1
3408,Im028.jpg,2.6037623237,4,5,1
3409,Im029.jpg,2.6547883183,4,5,1
3410,Im030.jpg,2.3174674092,4,5,1
3411,Im031.jpg,2.4480500954,4,5,1
3412,Im032.jpg,2.579760439,4,5,1
3413,Im033.jpg,2.4972428852,4,5,1
3414,Im034.jpg,2.4942012625,4,5,1
3415,Im035.jpg,2.5067898351,4,5,1
3416,Im036.jpg,2.7150421333,4,5,1
3417,Im037.jpg,2.744921943,4,5,1
3418,Im038.jpg,2.6637510714,4,5,1
3419,Im039.jpg,2.3246637384,4,5,1
3420,Im040.jpg,2.4675511068,4,5,1
3421,Im041.jpg,2.53436783,4,5,1
3422,Im042.jpg,2.2556827269,4,5,1
3423,Im043.jpg,2.4378762215,4,5,1
3424,Im044.jpg,2.5407816826,4,5,1
3425,Im045.jpg,2.4276129847,4,5,1
3426,Im046.jpg,2.5409633366,4,5,1
3427,Im047.jpg,2.5281996553,4,5,1
3428,Im048.jpg,2.5889186922,4,5,1
3429,Im049.jpg,2.5723241035,4,5,1
3430,Im050.jpg,2.8881208622,4,5,1
3431,Im051.jpg,2.3657864829,4,5,1
3432,Im052.jpg,2.6283986926,4,5,1
3433,Im053.jpg,2.5936602788,4,5,1
3434,Im054.jpg,2.5905375146,4,5,1
3435,Im055.jpg,2.7336667644,4,5,1
3436,Im056.jpg,2.6260388324,4,5,1
3437,Im057.jpg,2.5343804088,4,5,1
3438,Im058.jpg,2.639604122,4,5,1
3439,Im059.jpg,2.5626754221,4,5,1
3440,Im060.jpg,2.6210940869,4,5,1
3441,Im061.jpg,2.6412326766,4,5,1
3442,Im062.jpg,2.55868875,4,5,1
3443,Im063.jpg,2.5344225654,4,5,1
3444,Im064.jpg,2.491480341,4,5,1
3445,Im065.jpg,2.6946391233,4,5,1
3446,Im066.jpg,2.5687906745,4,5,1
3447,Im067.jpg,2.6050416183,4,5,1
3448,Im068.jpg,2.7586268113,4,5,1
3449,Im069.jpg,2.6504377368,4,5,1
3450,Im070.jpg,2.7875382576,4,5,1
3451,Im071.jpg,2.7962823771,4,5,1
3452,Im072.jpg,2.6085936824,4,5,1
3453,Im073.jpg,2.6555920076,4,5,1
3454,Im074.jpg,2.6986456018,4,5,1
3455,Im075.jpg,2.4544394403,4,5,1
3456,Im076.jpg,2.6268254226,4,5,1
3457,Im077.jpg,2.627109392,4,5,1
3458,Im078.jpg,2.3753962112,4,5,1
3459,Im079.jpg,2.5714215817,4,5,1
3460,Im080.jpg,2.9899147486,4,5,1
3461,Im081.jpg,2.9938046999,4,5,1
3462,Im082.jpg,2.8181519997,4,5,1
3463,Im083.jpg,2.5478055184,4,5,1
3464,Im084.jpg,2.5847437038,4,5,1
3465,Im085.jpg,2.433063967,4,5,1
3466,Im086.jpg,2.82895141,4,5,1
3467,Im087.jpg,2.8305371736,4,5,1
3468,Im088.jpg,2.5960627214,4,5,1
3469,Im089.jpg,2.5505221763,4,5,1
3470,Im090.jpg,2.6435165693,4,5,1
3471,Im091.jpg,2.7497719533,4,5,1
3472,Im092.jpg,2.6774869097,4,5,1
3473,Im093.jpg,2.7483326724,4,5,1
3474,Im094.jpg,2.6086975922,4,5,1
3475,Im095.jpg,2.6132618289,4,5,1
3476,Im096.jpg,2.6797884724,4,5,1
3477,Im097.jpg,2.5887569099,4,5,1
3478,Im098.jpg,2.8011032799,4,5,1
3479,Im099.jpg,2.6222548537,4,5,1
3480,Im100.jpg,2.510210637,4,5,1
3481,Im101.jpg,2.5165494417,4,5,1
3482,Im102.jpg,2.7702445258,4,5,1
3483,Im103.jpg,2.6811431535,4,5,1
3484,Im104.jpg,2.84466479,4,5,1
3485,Im105.jpg,2.5463411661,4,5,1
3486,Im106.jpg,2.4427960935,4,5,1
3487,Im107.jpg,2.7176166021,4,5,1
3488,Im108.jpg,2.6827089641,4,5,1
3489,Im109.jpg,2.7063650374,4,5,1
3490,Im110.jpg,2.7070587853,4,5,1
3491,Im111.jpg,2.6360249319,4,5,1
3492,Im112.jpg,2.6146481085,4,5,1
3493,Im113.jpg,2.4485468454,4,5,1
3494,Im114.jpg,2.7837849292,4,5,1
3495,Im115.jpg,2.8553214442,4,5,1
3496,Im116.jpg,2.6716116698,4,5,1
3497,Im117.jpg,2.732494195,4,5,1
3498,Im118.jpg,2.9261668227,4,5,1
3499,Im119.jpg,2.8346139231,4,5,1
3500,Im120.jpg,2.8378899206,4,5,1
3501,Im121.jpg,2.763653521,4,5,1
3502,Im122.jpg,2.6256021345,4,5,1
3503,Im123.jpg,2.6168129096,4,5,1
3504,Im124.jpg,2.7869854696,4,5,1
3505,Im125.jpg,2.5836374762,4,5,1
3506,Im126.jpg,2.1078471194,4,5,1
3507,Im127.jpg,2.4691594576,4,5,1
3508,Im128.jpg,2.8467332769,4,5,1
3509,Im129.jpg,2.9523252661,4,5,1
3510,Im130.jpg,2.7317467084,4,5,1
3511,Im131.jpg,2.7973797821,4,5,1
3512,Im132.jpg,2.8445902847,4,5,1
3513,Im133.jpg,2.7245978408,4,5,1
3514,Im134.jpg,2.720861373,4,5,1
3515,Im135.jpg,2.6956886842,4,5,1
3516,Im136.jpg,2.9009832905,4,5,1
3517,Im137.jpg,2.8112770941,4,5,1
3518,Im138.jpg,2.8361501779,4,5,1
3519,Im139.jpg,2.6548486402,4,5,1
3520,Im140.jpg,2.4819771602,4,5,1
3521,Im141.jpg,2.5654858721,4,5,1
3522,Im142.jpg,2.8719593201,4,5,1
3523,Im143.jpg,2.827383103,4,5,1
3524,Im144.jpg,2.5751277196,4,5,1
3525,Im145.jpg,2.779157324,4,5,1
3526,Im146.jpg,2.8477948997,4,5,1
3527,Im147.jpg,2.7106886119,4,5,1
3528,Im148.jpg,2.6528735441,4,5,1
3529,Im149.jpg,2.8384644245,4,5,1
3530,Im150.jpg,2.9632192229,4,5,1
3531,Im151.jpg,2.826053152,4,5,1
3532,Im152.jpg,2.8808530351,4,5,1
3533,Im153.jpg,2.7754348151,4,5,1
3534,Im154.jpg,2.8318169687,4,5,1
3535,Im155.jpg,2.8533555643,4,5,1
3536,Im156.jpg,2.5954468891,4,5,1
3537,Im157.jpg,2.509923625,4,5,1
3538,Im158.jpg,2.774576264,4,5,1
3539,Im159.jpg,2.722325127,4,5,1
3540,Im160.jpg,2.5725021316,4,5,1
3541,Im161.jpg,2.7775163869,4,5,1
3542,Im162.jpg,2.8303713569,4,5,1
3543,Im163.jpg,2.6920460299,4,5,1
3544,Im164.jpg,2.8063492249,4,5,1
3545,Im165.jpg,2.7415076738,4,5,1
3546,Im166.jpg,2.7513981018,4,5,1
3547,Im167.jpg,2.8147214751,4,5,1
3548,Im168.jpg,2.629224444,4,5,1
3549,Im169.jpg,2.5789956266,4,5,1
3550,Im001.jpg,2.2951663774,5,2,1
3551,Im002.jpg,2.5553309935,5,2,1
3552,Im003.jpg,2.0871047048,5,2,1
3553,Im004.jpg,2.3465501016,5,2,1
3554,Im005.jpg,2.1456844746,5,2,1
3555,Im006.jpg,2.5498258482,5,2,1
3556,Im007.jpg,2.0859993466,5,2,1
3557,Im008.jpg,1.77193411,5,2,1
3558,Im009.jpg,2.2077389115,5,2,1
3559,Im010.jpg,2.113523904,5,2,1
3560,Im011.jpg,1.8998385686,5,2,1
3561,Im012.jpg,1.8654446094,5,2,1
3562,Im013.jpg,2.2874393706,5,2,1
3563,Im014.jpg,2.2331147413,5,2,1
3564,Im015.jpg,2.6243000134,5,2,1
3565,Im016.jpg,2.3003364284,5,2,1
3566,Im017.jpg,2.0997595554,5,2,1
3567,Im018.jpg,2.5304585316,5,2,1
3568,Im019.jpg,1.7096825184,5,2,1
3569,Im020.jpg,1.723296038,5,2,1
3570,Im021.jpg,2.3405313198,5,2,1
3571,Im022.jpg,1.8317979881,5,2,1
3572,Im023.jpg,2.1248959947,5,2,1
3573,Im024.jpg,2.1753294959,5,2,1
3574,Im025.jpg,2.2389269678,5,2,1
3575,Im026.jpg,2.2586621722,5,2,1
3576,Im027.jpg,2.2304113407,5,2,1
3577,Im028.jpg,2.4449963057,5,2,1
3578,Im029.jpg,2.5091464215,5,2,1
3579,Im030.jpg,1.7703404566,5,2,1
3580,Im031.jpg,2.0174401353,5,2,1
3581,Im032.jpg,1.8254685497,5,2,1
3582,Im033.jpg,1.8165579237,5,2,1
3583,Im034.jpg,2.1957108997,5,2,1
3584,Im035.jpg,1.9479210649,5,2,1
3585,Im036.jpg,2.6474703812,5,2,1
3586,Im037.jpg,2.6976024557,5,2,1
3587,Im038.jpg,1.9672258693,5,2,1
3588,Im039.jpg,1.4963972685,5,2,1
3589,Im040.jpg,1.9510321515,5,2,1
3590,Im041.jpg,2.3067236873,5,2,1
3591,Im042.jpg,1.9863409583,5,2,1
3592,Im043.jpg,1.9568008048,5,2,1
3593,Im044.jpg,2.3705251048,5,2,1
3594,Im045.jpg,1.7084176795,5,2,1
3595,Im046.jpg,2.3080852788,5,2,1
3596,Im047.jpg,1.6612298621,5,2,1
3597,Im048.jpg,2.2370761879,5,2,1
3598,Im049.jpg,2.3686448191,5,2,1
3599,Im050.jpg,2.7836735654,5,2,1
3600,Im051.jpg,1.9306858081,5,2,1
3601,Im052.jpg,2.309632132,5,2,1
3602,Im053.jpg,2.3061796849,5,2,1
3603,Im054.jpg,2.2980460809,5,2,1
3604,Im055.jpg,2.6557871954,5,2,1
3605,Im056.jpg,2.4353605626,5,2,1
3606,Im057.jpg,2.1255087917,5,2,1
3607,Im058.jpg,2.4039601469,5,2,1
3608,Im059.jpg,2.0633164567,5,2,1
3609,Im060.jpg,2.2747196952,5,2,1
3610,Im061.jpg,2.4273146576,5,2,1
3611,Im062.jpg,2.4043446361,5,2,1
3612,Im063.jpg,2.000169955,5,2,1
3613,Im064.jpg,2.3285023028,5,2,1
3614,Im065.jpg,2.5286695027,5,2,1
3615,Im066.jpg,1.9052552657,5,2,1
3616,Im067.jpg,2.3538004233,5,2,1
3617,Im068.jpg,1.9390832436,5,2,1
3618,Im069.jpg,1.9281969509,5,2,1
3619,Im070.jpg,2.6557467557,5,2,1
3620,Im071.jpg,2.6404658402,5,2,1
3621,Im072.jpg,2.4247669113,5,2,1
3622,Im073.jpg,2.4326214716,5,2,1
3623,Im074.jpg,2.1068848034,5,2,1
3624,Im075.jpg,1.452995221,5,2,1
3625,Im076.jpg,1.6489160888,5,2,1
3626,Im077.jpg,2.3191935591,5,2,1
3627,Im078.jpg,1.8529765107,5,2,1
3628,Im079.jpg,1.7413106163,5,2,1
3629,Im080.jpg,2.9222582677,5,2,1
3630,Im081.jpg,2.9469542791,5,2,1
3631,Im082.jpg,2.7341081908,5,2,1
3632,Im083.jpg,2.0995080443,5,2,1
3633,Im084.jpg,1.9323071946,5,2,1
3634,Im085.jpg,1.7326836911,5,2,1
3635,Im086.jpg,2.7432979079,5,2,1
3636,Im087.jpg,2.758448512,5,2,1
3637,Im088.jpg,2.1897378455,5,2,1
3638,Im089.jpg,2.0900355361,5,2,1
3639,Im090.jpg,2.1466750439,5,2,1
